GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes,value_transformed,value_winsor,z_score,score_100_unadjusted,score_100
33,New Hampshire,NH,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.5532914245257629,NA,0.5532914245257629,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.5532914245257629,0.5532914245257629,-0.30277999323608157,38.10287656311634,38.10287656311634
34,New Jersey,NJ,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.801433741708907,NA,0.801433741708907,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.801433741708907,0.801433741708907,0.9480102699526082,82.84378870183977,82.84378870183977
35,New Mexico,NM,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.9550314201334488,NA,0.9550314201334488,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.9550314201334488,0.9550314201334488,1.722237265181355,95.74867265818628,95.74867265818628
36,New York,NY,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.6033529487917273,NA,0.6033529487917273,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.6033529487917273,0.6033529487917273,-0.050439047028031675,47.9886260471037,47.9886260471037
37,North Carolina,NC,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.3404937018559134,NA,0.3404937018559134,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.3404937018559134,0.3404937018559134,-1.3754117094448433,8.450192040024437,8.450192040024437
38,North Dakota,ND,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.42368799129875273,NA,0.42368799129875273,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.42368799129875273,0.42368799129875273,-0.9560611997484119,16.952065799765222,16.952065799765222
39,Ohio,OH,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.635542797915871,NA,0.635542797915871,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.635542797915871,0.635542797915871,0.11181763822841949,54.451599902678716,54.451599902678716
40,Oklahoma,OK,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.4550043651389374,NA,0.4550043651389374,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.4550043651389374,0.4550043651389374,-0.7982073684376889,21.23750810766044,21.23750810766044
41,Oregon,OR,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.8353697158525563,NA,0.8353697158525563,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.8353697158525563,0.8353697158525563,1.11906850182755,86.84445418976293,86.84445418976293
42,Pennsylvania,PA,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.8140795093467612,NA,0.8140795093467612,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.8140795093467612,0.8140795093467612,1.0117527352101587,84.41718529871193,84.41718529871193
44,Rhode Island,RI,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.6322282256224954,NA,0.6322282256224954,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.6322282256224954,0.6322282256224954,0.09511015037124217,53.788633210154046,53.788633210154046
45,South Carolina,SC,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.529558753125144,NA,0.529558753125144,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.529558753125144,0.529558753125144,-0.4224072887507024,33.63638793336462,33.63638793336462
46,South Dakota,SD,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.5296263138849503,NA,0.5296263138849503,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.5296263138849503,0.5296263138849503,-0.4220667408687505,33.64881516369926,33.64881516369926
47,Tennessee,TN,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.7809824965780332,NA,0.7809824965780332,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.7809824965780332,0.7809824965780332,0.8449233859008956,80.09231917845285,80.09231917845285
48,Texas,TX,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.6286096267825294,NA,0.6286096267825294,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.6286096267825294,0.6286096267825294,0.07687018128094482,53.063659038632096,53.063659038632096
49,Utah,UT,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.5494589430863956,NA,0.5494589430863956,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.5494589430863956,0.5494589430863956,-0.32209806249016165,37.368920302118944,37.368920302118944
50,Vermont,VT,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.6723709097815218,NA,0.6723709097815218,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.6723709097815218,0.6723709097815218,0.2974540272816485,61.694004934879146,61.694004934879146
51,Virginia,VA,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.8929105731903956,NA,0.8929105731903956,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.8929105731903956,0.8929105731903956,1.4091098978727858,92.05986627181763,92.05986627181763
53,Washington,WA,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.7997074894447289,NA,0.7997074894447289,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.7997074894447289,0.7997074894447289,0.9393088942729099,82.62139133087167,82.62139133087167
54,West Virginia,WV,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.42520317206076497,NA,0.42520317206076497,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.42520317206076497,0.42520317206076497,-0.9484237545693336,17.145688554967478,17.145688554967478
55,Wisconsin,WI,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.631511347128161,NA,0.631511347128161,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.631511347128161,0.631511347128161,0.09149664079020221,53.64510123484369,53.64510123484369
56,Wyoming,WY,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,0.5712065828765915,NA,0.5712065828765915,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,0.5712065828765915,0.5712065828765915,-0.21247655010283514,41.58676352139281,41.58676352139281
72,Puerto Rico,PR,2024,rel_score_hcbs_ratio,CL,relative,HCBS vs. Institutional Spending Ratio: Relative,NA,NA,NA,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). FFS data from CMS-64. Formula: Home Health & Personal Care spend / (Home Health & PC + Nursing Facilities + ICF-ID). FFS only — excludes managed-care HCBS (no CMS-64 breakout within managed care). Data year: FY2024. Community Resource OLD version.,NA,NA,NA,NA,NA
000,United States,USA,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,NA,NA,NA,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,NA,NA,NA,NA,NA
01,Alabama,AL,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,3983.4048023897058,NA,3983.4048023897058,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,3983.4048023897058,3983.4048023897058,-0.9793923381124879,16.369308070443516,16.369308070443516
02,Alaska,AK,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,28950.52807692308,NA,28950.52807692308,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,28950.52807692308,28950.52807692308,1.386168066960585,91.71522050761202,91.71522050761202
04,Arizona,AZ,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,35.20095108695652,NA,35.20095108695652,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,35.20095108695652,35.20095108695652,-1.3534728678996486,8.795230609412602,8.795230609412602
05,Arkansas,AR,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,4541.833732833958,NA,4541.833732833958,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,4541.833732833958,4541.833732833958,-0.9264828638258104,17.709754924763473,17.709754924763473
06,California,CA,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,31484.48771517997,NA,31484.48771517997,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,31484.48771517997,31484.48771517997,1.6262531789858032,94.80520962184382,94.80520962184382
08,Colorado,CO,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,31194.005293569433,NA,31194.005293569433,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,31194.005293569433,31194.005293569433,1.598730836608757,94.50597886439223,94.50597886439223
09,Connecticut,CT,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,27340.770843644543,NA,27340.770843644543,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,27340.770843644543,27340.770843644543,1.2336483741248527,89.13330204924273,89.13330204924273
10,Delaware,DE,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,12752.203027888449,NA,12752.203027888449,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,12752.203027888449,12752.203027888449,-0.1485748805212497,44.09445477101996,44.09445477101996
11,District of Columbia,DC,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,24336.651721854305,NA,24336.651721854305,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,24336.651721854305,24336.651721854305,0.9490170544293844,82.86940308742668,82.86940308742668
12,Florida,FL,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,679.232143216333,NA,679.232143216333,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,679.232143216333,679.232143216333,-1.2924528348353173,9.810018480368923,9.810018480368923
13,Georgia,GA,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,6392.23861768018,NA,6392.23861768018,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,6392.23861768018,6392.23861768018,-0.7511625243211452,22.627742543845105,22.627742543845105
15,Hawaii,HI,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,8000.194339622642,NA,8000.194339622642,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,8000.194339622642,8000.194339622642,-0.5988135193071158,27.464862297611216,27.464862297611216
16,Idaho,ID,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,12954.473968253968,NA,12954.473968253968,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,12954.473968253968,12954.473968253968,-0.12941031268681177,44.851649397732615,44.851649397732615
17,Illinois,IL,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,8833.801395027624,NA,8833.801395027624,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,8833.801395027624,8833.801395027624,-0.519831739068662,30.15904277867972,30.15904277867972
18,Indiana,IN,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,21739.408125707818,NA,21739.408125707818,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,21739.408125707818,21739.408125707818,0.7029359762924978,75.8952175187121,75.8952175187121
19,Iowa,IA,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,690.6044457274827,NA,690.6044457274827,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,690.6044457274827,690.6044457274827,-1.2913753431179464,9.828677814949359,9.828677814949359
20,Kansas,KS,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,0.10635352286773794,NA,0.10635352286773794,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,0.10635352286773794,0.10635352286773794,-1.3567979762638254,8.742270536079868,8.742270536079868
21,Kentucky,KY,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,8432.539573529411,NA,8432.539573529411,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,8432.539573529411,8432.539573529411,-0.5578500989159845,28.84733745464957,28.84733745464957
22,Louisiana,LA,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,4758.538167539267,NA,4758.538167539267,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,4758.538167539267,4758.538167539267,-0.9059507654856903,18.248095630179137,18.248095630179137
23,Maine,ME,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,17934.19615640599,NA,17934.19615640599,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,17934.19615640599,17934.19615640599,0.3424035005037439,63.39763727425526,63.39763727425526
24,Maryland,MD,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,26503.81804647785,NA,26503.81804647785,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,26503.81804647785,26503.81804647785,1.1543495948412916,87.58215643523708,87.58215643523708
25,Massachusetts,MA,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,12207.867126768697,NA,12207.867126768697,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,12207.867126768697,12207.867126768697,-0.20014908234617826,42.06819938679443,42.06819938679443
26,Michigan,MI,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,4936.547293189126,NA,4936.547293189126,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,4936.547293189126,4936.547293189126,-0.8890849321756709,18.697871810211915,18.697871810211915
27,Minnesota,MN,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,51150.53112269447,NA,51150.53112269447,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,51150.53112269447,51150.53112269447,3.4895520900268107,99.97580846237074,99.97580846237074
28,Mississippi,MS,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,5027.338831168831,NA,5027.338831168831,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,5027.338831168831,5027.338831168831,-0.8804827049587473,18.92989351649837,18.92989351649837
29,Missouri,MO,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,18907.193033278774,NA,18907.193033278774,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,18907.193033278774,18907.193033278774,0.4345920502570009,66.80707167959066,66.80707167959066
30,Montana,MT,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,15945.311116071429,NA,15945.311116071429,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,15945.311116071429,15945.311116071429,0.1539625796205378,56.118037957100896,56.118037957100896
31,Nebraska,NE,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,20570.988883495145,NA,20570.988883495145,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,20570.988883495145,20570.988883495145,0.5922317407459442,72.31522912704666,72.31522912704666
32,Nevada,NV,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,7620.254363636363,NA,7620.254363636363,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,7620.254363636363,7620.254363636363,-0.6348116979364617,26.27756164829843,26.27756164829843
33,New Hampshire,NH,2024,rel_score_hcbs_per_individual,CL,relative,HCBS Spending Per Individual: Relative,19611.33893238434,NA,19611.33893238434,higher_better,none,1,external_ready,Source: KFF Custom State Report (HCBS 2024.csv). Formula: Home Health & Personal Care FFS spend (FY2024) / People with Disabilities Medicaid enrollees (2023). Denominator is all disabled Medicaid enrollees (not just HCBS waiver participants — no unduplicated HCBS count available in file). FFS spending only.,19611.33893238434,19611.33893238434,0.5013077723689564,69.19227319504859,69.19227319504859
